Income,Credit_Score,Loan_Amount,DTI_Ratio,Employment_Status,Approval
176995,356,18633,17.86,unemployed,Rejected
53025,519,24295,88.46,employed,Rejected
78726,526,32488,40.56,employed,Rejected
153567,401,55777,19.8,employed,Rejected
120749,835,15351,9.99,employed,Approved
170546,497,56361,8.77,employed,Rejected
104293,766,39188,45.74,unemployed,Rejected
107909,728,32130,39.87,unemployed,Rejected
79355,682,6095,26.99,employed,Approved
63396,746,37252,55.67,unemployed,Rejected
130242,420,32059,10.1,employed,Rejected
85986,590,38922,28.64,employed,Approved
100389,726,3694,39.65,unemployed,Rejected
139827,706,10117,22.12,unemployed,Rejected
159116,355,42436,19.2,employed,Rejected
183124,531,17557,2.79,employed,Rejected
35755,641,4552,98.22,unemployed,Rejected
79017,388,52361,49.96,unemployed,Rejected
167047,745,79441,21.53,unemployed,Rejected
106823,831,20051,28.67,employed,Approved
148822,638,90865,15.84,employed,Rejected
102975,797,20790,5.29,employed,Approved
108003,653,60668,13.95,unemployed,Rejected
81838,313,23983,58.11,unemployed,Rejected
48534,338,25012,25.81,unemployed,Rejected
74874,494,7429,32.32,employed,Rejected
36667,667,23165,22.65,employed,Rejected
144201,796,88059,25.45,unemployed,Rejected
97926,745,32086,36.78,unemployed,Rejected
22164,349,5122,80.12,employed,Rejected
123804,535,83439,8.05,unemployed,Rejected
49720,435,37209,30.14,employed,Rejected
94517,428,16499,24.69,unemployed,Rejected
31424,798,20550,51.65,unemployed,Rejected
70467,592,33025,37.65,unemployed,Rejected
158839,531,109028,15.35,employed,Rejected
137153,788,79491,28.83,employed,Approved
157603,557,30974,29.72,employed,Approved
70963,712,18520,20.47,employed,Approved
25226,401,1945,174.44,employed,Rejected
190327,716,22968,25.87,unemployed,Rejected
70096,513,46920,24.2,employed,Rejected
195436,709,53420,25.05,employed,Approved
192935,531,28553,12.13,employed,Rejected
87841,664,46243,31.76,employed,Approved
89014,645,8403,20.67,unemployed,Rejected
33506,330,5401,49.03,employed,Rejected
196050,751,64558,17.29,unemployed,Rejected
105942,682,5706,27.55,unemployed,Rejected
123115,489,2614,13.26,employed,Rejected
177873,642,91889,20.27,employed,Approved
31530,483,20148,142.31,employed,Rejected
186211,322,137795,7.27,employed,Rejected
38681,534,23429,42.09,unemployed,Rejected
21814,381,13895,54.92,unemployed,Rejected
154687,454,76025,21.97,employed,Rejected
161350,395,47852,30.62,unemployed,Rejected
28227,779,14924,146.52,employed,Rejected
198034,349,86685,20.07,unemployed,Rejected
196147,355,118181,6.4,unemployed,Rejected
28587,345,6171,123.61,unemployed,Rejected
20507,313,9320,230.49,unemployed,Rejected
109586,595,26910,29.12,employed,Approved
170333,738,115277,14.66,unemployed,Rejected
95737,492,15483,24.19,employed,Rejected
182812,448,94709,14.78,unemployed,Rejected
169593,679,41912,9.75,employed,Approved
148283,438,116331,9.13,employed,Rejected
28129,482,16019,145.36,unemployed,Rejected
69884,735,53286,29.58,unemployed,Rejected
178547,632,36024,10.89,unemployed,Rejected
120769,711,50924,30.94,employed,Approved
126608,385,30702,27.62,unemployed,Rejected
108358,561,83572,7.95,employed,Rejected
132787,826,99394,26.39,unemployed,Rejected
181563,379,53607,7.79,employed,Rejected
71894,388,45540,14.37,employed,Rejected
44228,449,24305,21.95,unemployed,Rejected
29283,419,21711,123.02,employed,Rejected
105275,739,36536,30.52,employed,Approved
145410,571,80091,10.29,unemployed,Rejected
119507,587,89614,39.12,employed,Rejected
156117,635,2218,26.15,unemployed,Rejected
81965,606,39494,57.16,unemployed,Rejected
176209,663,44744,22.04,employed,Approved
98098,781,13134,9.7,unemployed,Rejected
52959,757,10464,68.16,employed,Rejected
196639,351,156021,17.8,unemployed,Rejected
71646,627,13671,40.78,employed,Approved
123550,741,12310,25.06,employed,Approved
119511,582,30069,10.89,employed,Approved
168835,706,84888,10.9,unemployed,Rejected
39260,446,11774,115.84,employed,Rejected
23665,539,18818,178.51,employed,Rejected
188565,469,89587,6.16,employed,Rejected
144446,603,81209,8.55,employed,Approved
171862,383,52434,14.87,unemployed,Rejected
42260,389,30429,103.95,unemployed,Rejected
166403,435,51911,20.57,unemployed,Rejected
66957,509,26443,24.44,employed,Rejected
22566,486,2053,158.3,employed,Rejected
99999,607,46124,15.33,employed,Approved
48700,389,1615,16.23,employed,Rejected
74216,750,53636,11.03,unemployed,Rejected
145599,431,24458,30.56,employed,Rejected
54347,842,33016,39.32,unemployed,Rejected
40332,476,1799,39.97,unemployed,Rejected
138649,509,82589,7.05,unemployed,Rejected
145332,631,53015,24.46,employed,Approved
76557,749,57819,58.24,unemployed,Rejected
114534,690,29887,27.24,unemployed,Rejected
81794,761,52178,22.12,employed,Rejected
86553,776,37503,16.49,employed,Approved
157956,368,82720,18.14,employed,Rejected
166027,645,101013,19.42,employed,Rejected
117117,678,42419,15.08,employed,Approved
104811,467,61308,8.5,unemployed,Rejected
147696,832,82829,26.53,unemployed,Rejected
87206,436,44088,42.87,unemployed,Rejected
122913,430,40823,14.58,unemployed,Rejected
67767,436,36686,51.88,unemployed,Rejected
41519,833,1228,88,unemployed,Rejected
27906,837,2996,46.11,employed,Approved
99435,503,19758,25.02,unemployed,Rejected
101140,516,21105,11.05,employed,Rejected
187682,631,139209,6.59,employed,Rejected
192109,713,39521,11.63,employed,Approved
33465,301,18658,130.12,unemployed,Rejected
119760,751,71449,12.84,employed,Approved
138297,840,15875,36.06,employed,Approved
20384,543,5065,143.3,employed,Rejected
158014,564,54689,23.07,unemployed,Rejected
177409,793,107040,7.42,unemployed,Rejected
182634,309,130169,25.09,unemployed,Rejected
56913,550,3367,50.37,employed,Rejected
70869,530,45749,67.39,employed,Rejected
76911,464,5500,55.01,unemployed,Rejected
141585,540,12496,13.45,employed,Rejected
25868,313,13994,166.82,employed,Rejected
114925,577,5408,35.15,unemployed,Rejected
134042,408,81757,35.64,unemployed,Rejected
83096,505,54798,56.17,unemployed,Rejected
48070,700,17827,15.13,unemployed,Rejected
62300,352,22596,53.11,employed,Rejected
67289,414,15538,17.05,unemployed,Rejected
185037,707,51804,6.44,unemployed,Rejected
148275,315,100930,17.64,unemployed,Rejected
177091,470,138198,25.47,unemployed,Rejected
164292,498,2213,16.7,employed,Rejected
173626,531,64299,25.65,employed,Rejected
46602,629,4013,90.24,unemployed,Rejected
134633,733,85963,35.14,unemployed,Rejected
127998,439,42265,38.24,unemployed,Rejected
119057,743,63904,23.81,employed,Approved
116673,771,50137,20.11,employed,Approved
151814,433,7046,15.25,employed,Rejected
28396,384,6749,154.28,employed,Rejected
32469,454,13820,100.22,employed,Rejected
115747,798,52176,13.91,unemployed,Rejected
194055,398,115160,9.58,unemployed,Rejected
89084,513,40019,47.4,employed,Rejected
132081,559,6035,4.78,unemployed,Rejected
161294,689,45105,6.21,unemployed,Rejected
109533,420,82072,22.94,employed,Rejected
158799,446,27936,15.29,unemployed,Rejected
113175,335,52031,6.96,unemployed,Rejected
63650,799,6626,58.89,employed,Rejected
22761,469,17018,35.99,unemployed,Rejected
53165,391,23402,16.26,unemployed,Rejected
51152,753,27147,23.2,unemployed,Rejected
91341,597,13341,13.96,employed,Approved
38536,758,26659,49.5,unemployed,Rejected
189159,802,8799,15.62,employed,Approved
146557,529,14569,33.15,employed,Rejected
170618,649,66089,8.55,unemployed,Rejected
167665,474,45650,28.62,employed,Rejected
79090,465,5073,29.24,employed,Rejected
63204,410,7697,21.68,unemployed,Rejected
96497,478,1136,37.67,employed,Rejected
174421,606,90646,15.07,unemployed,Rejected
131329,501,75349,34.66,employed,Rejected
83353,531,56787,14.89,employed,Rejected
139837,751,49301,28.05,employed,Approved
107092,554,5895,12.87,unemployed,Rejected
71076,606,50659,18.12,employed,Rejected
48331,495,38113,40.21,unemployed,Rejected
108811,332,16449,14.38,unemployed,Rejected
82018,409,25138,13.32,unemployed,Rejected
180784,782,115169,22.91,unemployed,Rejected
72184,407,13136,26.3,unemployed,Rejected
95422,675,8292,28.38,employed,Approved
92483,303,31340,42.69,unemployed,Rejected
39765,451,4093,105.34,unemployed,Rejected
187560,783,90102,4.29,employed,Approved
74811,687,13066,63.09,unemployed,Rejected
66362,441,37848,39.38,unemployed,Rejected
171090,726,90489,12.16,employed,Approved
172192,842,89772,11.11,unemployed,Rejected
20518,840,8305,238.47,unemployed,Rejected
128014,634,69855,10.98,unemployed,Rejected
199352,565,42511,9.15,unemployed,Rejected
187957,732,18659,5.82,unemployed,Rejected
89020,526,29781,43.24,employed,Rejected
26888,717,19623,146.44,unemployed,Rejected
97366,558,74415,33.67,unemployed,Rejected
137590,582,1999,32.5,unemployed,Rejected
61486,306,6997,56.06,unemployed,Rejected
114956,509,9438,14.65,unemployed,Rejected
174554,417,130527,6.93,unemployed,Rejected
126681,595,91629,35.15,unemployed,Rejected
119406,633,87832,32.84,unemployed,Rejected
39588,619,13223,94.55,unemployed,Rejected
35393,557,19865,19.46,employed,Approved
92208,514,5779,33.74,employed,Rejected
155287,620,115915,17.09,employed,Rejected
36405,721,5717,34.87,unemployed,Rejected
27362,390,20900,126.41,unemployed,Rejected
168693,833,63762,27.79,unemployed,Rejected
145780,345,38636,11.1,employed,Rejected
111928,472,32116,34.13,unemployed,Rejected
83540,507,7275,10.63,employed,Rejected
88871,420,23977,42.42,unemployed,Rejected
85708,792,4785,41.01,unemployed,Rejected
68789,350,24341,14.4,employed,Rejected
185580,828,14673,19.32,unemployed,Rejected
171404,495,6504,7.81,employed,Rejected
93623,459,27924,35.21,unemployed,Rejected
67306,707,34810,14.39,unemployed,Rejected
134390,310,79057,22.31,employed,Rejected
46835,473,36876,25.05,employed,Rejected
73290,585,12407,17.04,unemployed,Rejected
51907,327,13702,61.94,employed,Rejected
52717,830,19213,10.34,unemployed,Rejected
143983,792,88369,5.36,employed,Rejected
32367,329,6723,143.46,employed,Rejected
27237,648,1989,150.45,employed,Rejected
62836,738,21535,50.42,unemployed,Rejected
94635,448,47921,43.01,employed,Rejected
159752,677,57962,12.35,unemployed,Rejected
139539,698,28633,18.54,unemployed,Rejected
79768,829,24884,26.26,employed,Approved
97510,368,5100,40.49,unemployed,Rejected
47898,826,16020,84.44,employed,Rejected
47101,334,6145,25.33,employed,Rejected
88355,806,42205,8.24,unemployed,Rejected
195796,839,104254,13.47,unemployed,Rejected
119609,490,49792,8.8,unemployed,Rejected
122872,600,80493,29.53,unemployed,Rejected
47742,624,20136,76.22,employed,Rejected
134251,719,47938,9.97,employed,Approved
151388,586,12396,17.28,employed,Approved
109453,545,9815,35.38,employed,Rejected
84019,505,14682,12.78,unemployed,Rejected
20949,343,12307,211.82,unemployed,Rejected
158995,463,112490,27.07,unemployed,Rejected
182526,780,84445,17.3,employed,Approved
192270,567,43944,20.47,unemployed,Rejected
43489,644,4069,64.06,employed,Rejected
151852,327,10180,8.63,unemployed,Rejected
39889,764,2188,54.29,unemployed,Rejected
169082,458,11266,9.5,unemployed,Rejected
117905,678,17707,26.08,employed,Approved
199861,429,67040,21.71,unemployed,Rejected
45116,498,5661,102.93,unemployed,Rejected
101036,792,6511,45.67,unemployed,Rejected
149806,546,88338,4.13,employed,Rejected
113429,713,14685,6.14,employed,Approved
143845,714,80901,18.88,unemployed,Rejected
140804,710,9874,11.02,employed,Approved
61595,331,36138,54.18,employed,Rejected
129753,731,26527,9.08,unemployed,Rejected
197472,593,85811,10,unemployed,Rejected
44329,321,15981,29.76,unemployed,Rejected
140023,351,62593,16.7,employed,Rejected
62781,497,36553,62.06,employed,Rejected
168524,521,36038,20.29,employed,Rejected
123090,555,20528,12.92,employed,Approved
157543,389,124329,14.77,unemployed,Rejected
175977,519,109201,3.66,unemployed,Rejected
65457,794,44615,20.6,employed,Rejected
152842,593,32537,19.9,unemployed,Rejected
65923,761,6907,54.85,unemployed,Rejected
112123,609,32917,27.05,employed,Approved
149643,429,86761,23.98,employed,Rejected
55236,650,38268,60.48,unemployed,Rejected
44928,592,24331,68.15,unemployed,Rejected
87578,468,52441,56.57,unemployed,Rejected
102388,534,75476,16.94,employed,Rejected
74447,525,2038,7.12,employed,Rejected
49746,638,21357,74.05,unemployed,Rejected
89094,429,70234,46.19,employed,Rejected
153654,615,108666,20.28,employed,Rejected
191452,479,30176,3.09,employed,Rejected
52990,482,36141,91.04,unemployed,Rejected
40893,723,18397,58.07,unemployed,Rejected
81114,531,32921,58.35,employed,Rejected
28156,485,7885,101.15,unemployed,Rejected
181165,724,74743,14.18,employed,Approved
142438,845,108858,22.45,unemployed,Rejected
30906,805,3422,74.72,unemployed,Rejected
156388,386,10962,29.71,employed,Rejected
127361,830,12664,18.04,unemployed,Rejected
71450,841,16000,59.51,employed,Rejected
109790,357,2707,42.18,unemployed,Rejected
185663,380,147535,11.81,employed,Rejected
174265,517,72710,26.34,employed,Rejected
175668,544,126224,22.66,employed,Rejected
86109,606,16248,24.21,unemployed,Rejected
189806,718,93418,19.86,employed,Approved
182539,568,81001,18.44,unemployed,Rejected
113320,486,21780,29.22,employed,Rejected
75303,793,27472,60.99,employed,Rejected
22934,615,11585,54.91,unemployed,Rejected
85189,353,13659,14.49,unemployed,Rejected
134627,530,25145,9.8,employed,Rejected
159938,554,111244,29.97,employed,Rejected
20313,350,7475,233.22,employed,Rejected
50476,443,18677,92.75,employed,Rejected
185983,369,12109,21.1,employed,Rejected
172808,368,34929,12.18,unemployed,Rejected
39323,405,29045,37.59,employed,Rejected
141407,473,96218,25.07,employed,Rejected
82495,405,24438,46.34,employed,Rejected
64923,672,2711,75.16,unemployed,Rejected
28145,525,14217,77.81,unemployed,Rejected
103990,673,4095,27.64,employed,Approved
81117,745,21177,8.85,employed,Approved
28745,550,22923,118.22,unemployed,Rejected
167391,738,13729,4.92,unemployed,Rejected
52288,441,28673,58.04,unemployed,Rejected
165541,578,59093,15.05,unemployed,Rejected
50447,336,10754,85.37,unemployed,Rejected
94941,681,70840,16.09,unemployed,Rejected
90499,835,10473,43,employed,Approved
44608,682,7621,82.74,employed,Rejected
65931,733,18576,62.88,unemployed,Rejected
121553,803,10653,9.7,employed,Approved
138320,663,76514,7.25,employed,Approved
160835,360,112722,14.06,employed,Rejected
172776,460,129329,26.86,employed,Rejected
134222,501,29452,16.27,employed,Rejected
116545,445,5183,16.92,employed,Rejected
195612,457,3111,16.51,employed,Rejected
152026,741,51023,29.4,unemployed,Rejected
193195,655,52270,19.43,unemployed,Rejected
57413,539,45148,29.68,employed,Rejected
158515,473,121695,15.07,employed,Rejected
106334,555,18943,17.81,unemployed,Rejected
173500,526,68454,25.62,employed,Rejected
115305,330,31109,16.27,employed,Rejected
105377,717,12771,21.86,employed,Approved
60346,512,39962,8.83,employed,Rejected
30715,810,21822,125.31,unemployed,Rejected
176346,383,3712,4.44,unemployed,Rejected
178153,484,35981,12.27,employed,Rejected
72715,729,30655,50.96,employed,Rejected
190201,528,48894,25.14,unemployed,Rejected
52399,471,34036,61.43,employed,Rejected
44268,754,16000,53.04,employed,Rejected
147880,374,79153,28.59,employed,Rejected
126709,629,98176,7.27,unemployed,Rejected
109249,341,80756,41.48,unemployed,Rejected
42096,733,25278,56.02,employed,Rejected
79460,324,62373,34.5,unemployed,Rejected
50190,593,27934,26.45,employed,Approved
47143,396,24857,35.48,unemployed,Rejected
113091,305,10814,6.51,unemployed,Rejected
167018,316,54663,20.25,unemployed,Rejected
186116,449,142875,10.59,employed,Rejected
143052,807,35830,28.34,employed,Approved
124421,814,64431,36.46,employed,Approved
101202,850,50913,28,employed,Approved
121854,693,54960,12.73,employed,Approved
69696,602,36328,33.67,unemployed,Rejected
54430,389,35303,77.24,employed,Rejected
41769,454,17163,27.64,unemployed,Rejected
194625,401,107055,7.07,employed,Rejected
103464,523,36255,14.83,unemployed,Rejected
111818,422,66311,19.43,employed,Rejected
124162,683,50511,6.95,unemployed,Rejected
58959,504,33314,83.41,unemployed,Rejected
77942,681,34888,47.79,employed,Approved
42413,498,19760,36.64,employed,Rejected
43935,721,28703,90.28,unemployed,Rejected
178704,326,81912,23.53,unemployed,Rejected
133268,822,40208,6.26,employed,Approved
30251,471,17049,51.18,unemployed,Rejected
160097,701,33718,20.95,unemployed,Rejected
187521,535,3428,3.76,unemployed,Rejected
31998,525,24404,40.82,unemployed,Rejected
119732,609,35070,19.07,employed,Approved
105693,605,40433,16.28,unemployed,Rejected
35214,581,1387,72.51,unemployed,Rejected
147992,502,10065,24.77,employed,Rejected
123955,386,2434,9.25,unemployed,Rejected
187840,596,89743,21.44,employed,Approved
153812,431,92222,16.1,unemployed,Rejected
35858,404,17486,97.47,employed,Rejected
113704,570,18821,16.93,employed,Approved
39274,435,10524,82.89,employed,Rejected
31326,766,11760,144.11,unemployed,Rejected
114585,774,75517,28.82,employed,Rejected
32148,407,11794,61.39,employed,Rejected
62168,446,34306,68.32,employed,Rejected
198348,718,156526,5.72,unemployed,Rejected
107151,561,69843,27.57,unemployed,Rejected
153106,402,57514,11.51,employed,Rejected
135363,734,76574,26.29,employed,Approved
170708,346,89483,28.68,unemployed,Rejected
75375,492,29799,16.75,unemployed,Rejected
60219,548,16824,65.9,unemployed,Rejected
127298,302,1171,21.57,unemployed,Rejected
37528,617,25213,60.78,employed,Rejected
26512,598,10772,127.38,unemployed,Rejected
175943,637,68142,9.58,unemployed,Rejected
70077,447,51195,15.06,unemployed,Rejected
74698,814,34926,6.95,employed,Approved
76835,703,44489,61.16,unemployed,Rejected
42083,515,6232,42.33,unemployed,Rejected
89413,781,49692,52.49,employed,Rejected
